route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-UFD-C-mjp-1","T2_2","9104.T2.2-UFD-C-mjp-1.6.R","2-UFD-C-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-C-mjp-1","T2_2","9105.T2.2-UFD-C-mjp-1.1.H","2-UFD-C-mjp-1.1.H","Upfield","0"
"2-UFD-C-mjp-1","T2_2","9106.T2.2-UFD-C-mjp-1.6.R","2-UFD-C-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-C-mjp-1","T2_2","9107.T2.2-UFD-C-mjp-1.1.H","2-UFD-C-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3829.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3831.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3833.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3835.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3837.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3839.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3841.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ao","3843.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5+ta","3845.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3849.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3851.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3855.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3857.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3861.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3863.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3867.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3869.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3871.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3873.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3875.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ao","3877.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5+ta","3879.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3883.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3885.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3889.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3893.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3895.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3897.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ao","3901.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5+ta","3903.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3907.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3911.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3913.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3915.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3919.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3921.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3923.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3925.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3927.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3929.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3931.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3935.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3937.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3939.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3941.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3943.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3945.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3947.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3951.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3953.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3955.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5","3957.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3959.T5.2-UFD-D-mjp-1.1.H","2-UFD-D-mjp-1.1.H","Upfield","0"
"2-UFD-D-mjp-1","T5+ar","3961.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+td","3963.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","3965.T5.2-UFD-D-mjp-1.2.H","2-UFD-D-mjp-1.2.H","Upfield","0"
"2-UFD-D-mjp-1","T5+ar","3967.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+td","3969.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ar","3971.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+td","3973.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ar","3975.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+td","3977.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ar","3979.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+td","3981.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ar","3983.T5.2-UFD-D-mjp-1.8.R","2-UFD-D-mjp-1.8.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+td","3985.T5.2-UFD-D-mjp-1.9.R","2-UFD-D-mjp-1.9.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4466.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4468.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4470.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4472.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4474.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4476.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4478.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4480.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4482.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4484.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4486.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4488.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4490.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4494.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5+ao","4496.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ta","4498.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4502.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4506.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4508.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4510.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4512.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4514.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4516.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4518.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4520.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5+ao","4522.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ta","4524.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4528.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4530.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4532.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4534.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4536.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4538.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4540.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4542.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4544.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4546.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4548.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4550.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4552.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4554.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4556.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4558.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4560.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4562.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4564.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4566.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4568.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4570.T5.2-UFD-D-mjp-1.7.R","2-UFD-D-mjp-1.7.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4572.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4574.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5+ar","4576.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5+td","4578.T5.2-UFD-D-mjp-1.3.H","2-UFD-D-mjp-1.3.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4580.T5.2-UFD-D-mjp-1.6.R","2-UFD-D-mjp-1.6.R","City (Flinders Street)","1"
"2-UFD-D-mjp-1","T5","4582.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4584.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4586.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4588.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4590.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5","4592.T5.2-UFD-D-mjp-1.4.H","2-UFD-D-mjp-1.4.H","Upfield","0"
"2-UFD-D-mjp-1","T5+td","4594.T5.2-UFD-D-mjp-1.5.H","2-UFD-D-mjp-1.5.H","Upfield","0"
"2-UFD-E-mjp-1","T2","6850.T2.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T6_1","6851.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6853.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6854.T6.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6856.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6858.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6859.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6861.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6863.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6864.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6866.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6868.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6869.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6871.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6873.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6874.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6876.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6878.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6879.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6881.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6883.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6884.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6886.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6888.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6889.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6890.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6892.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6894.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6895.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6897.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6899.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6900.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6901.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6903.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6905.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6906.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6908.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6910.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6911.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6912.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T2","6914.T2.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6915.T6.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6917.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6919.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6920.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6921.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6923.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6925.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6926.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6927.T6.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6929.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6931.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6932.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6933.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6935.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6936.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6937.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6939.T6.2-UFD-E-mjp-1.11.R","2-UFD-E-mjp-1.11.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6941.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6942.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6943.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6945.T6.2-UFD-E-mjp-1.10.R","2-UFD-E-mjp-1.10.R","City (Flinders Street)","1"
"2-UFD-E-mjp-1","T2","6947.T2.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","UJ","6948.UJ.2-UFD-E-mjp-1.2.H","2-UFD-E-mjp-1.2.H","Upfield","0"
"2-UFD-E-mjp-1","T6_1","6949.T6.2-UFD-E-mjp-1.3.H","2-UFD-E-mjp-1.3.H","Upfield","0"
